elapsed_ms,frame,scene,event,ms
3461.4107,16,1,"CPU Frame",20.7071991
3461.4128,16,1,"Input",0.160999998
3461.415,16,1,"GUI Update",0.0678000003
3461.4171,16,1,"Frustum Culling",0.0498999991
3461.4191,16,1,"Animations",0.000199999995
3461.4212,16,1,"Spring Dependencies",0.000300000014
3461.4233,16,1,"GUI Render",0.192499995
3461.4253,16,1,"Physics",0.0108000003
3461.4272,16,1,"Update",19.4853992
3461.4289,16,1,"Fixed Update",0.00529999984
3461.4312,16,1,"Spline Update",0.000500000024
3461.4331,16,1,"Compose",0.416099995
3461.4348,16,1,"Update Buffers (CPU)",0.0935000032
3481.5504,17,1,"RenderPath3D Update",0.1947
3481.5584,17,1,"Application Update",19.9228
3482.0555,17,1,"Application Render",0.4943
3482.4898,17,1,"Application Compose",0.4097
3483.5348,17,1,"SubmitCommandLists",1.0345
3483.5631,17,1,"Shadowmap packing",0.000300000014
3483.5669,17,1,"Render",0.493900001
3483.5688,17,1,"Procedural Animations",0.00150000001
3483.5714,17,1,"Script Components",0.000300000014
3483.5739,17,1,"CPU Frame",21.1054001
3483.5758,17,1,"Input",0.182300001
3483.5797,17,1,"GUI Update",0.0410000011
3483.582,17,1,"Frustum Culling",0.0493000001
3483.584,17,1,"Animations",9.99999975e-05
3483.5865,17,1,"Spring Dependencies",9.99999975e-05
3483.5886,17,1,"GUI Render",0.153300002
3483.5903,17,1,"Physics",0.00600000005
3483.5922,17,1,"Update",19.9225006
3483.594,17,1,"Fixed Update",0.00359999994
3483.5968,17,1,"Spline Update",0.000199999995
3483.5986,17,1,"Compose",0.409200013
3483.6005,17,1,"Update Buffers (CPU)",0.0949999988
3501.7795,18,1,"RenderPath3D Update",0.197
3501.7872,18,1,"Application Update",18.0187
3502.2435,18,1,"Application Render",0.4536
3502.6781,18,1,"Application Compose",0.4127
3503.5535,18,1,"SubmitCommandLists",0.8651
3503.5768,18,1,"Shadowmap packing",0.000199999995
3503.5803,18,1,"Render",0.453200012
3503.5823,18,1,"Procedural Animations",0.0013
3503.5848,18,1,"Script Components",0.000300000014
