elapsed_ms,frame,scene,event,ms
3470.1027,10,18,"Spring Dependencies",0.000300000014
3470.1053,10,18,"GUI Render",0.0855000019
3470.1073,10,18,"Physics",0.0074
3470.1096,10,18,"Update",31.5093002
3470.1118,10,18,"Fixed Update",0.00590000022
3470.1138,10,18,"Spline Update",0.000300000014
3470.1157,10,18,"Compose",0.597299993
3470.1175,10,18,"Update Buffers (CPU)",0.0945999995
3499.9499,11,18,"SetVSync",29.6375
3507.169,11,18,"RenderPath3D Update",6.0173
3507.1855,11,18,"Application Update",36.9127
3517.4763,11,18,"Application Render",10.2876
3517.9718,11,18,"Application Compose",0.4263
3519.015,11,18,"SubmitCommandLists",1.0305
3519.0714,11,18,"Shadowmap packing",0.000600000028
3519.075,11,18,"Render",10.2868996
3519.077,11,18,"Procedural Animations",0.00159999996
3519.0793,11,18,"Script Components",0.00039999999
3519.082,11,18,"CPU Frame",47.9183006
3519.0839,11,18,"Input",0.135600001
3519.0861,11,18,"GUI Update",0.0795999989
3519.088,11,18,"Frustum Culling",1.2809
3519.0899,11,18,"Animations",9.99999975e-05
3519.092,11,18,"Spring Dependencies",0.000199999995
3519.0941,11,18,"GUI Render",0.0940999985
3519.0958,11,18,"Physics",0.00669999979
3519.0976,11,18,"Update",36.9122009
3519.0993,11,18,"Fixed Update",0.00760000013
3519.1012,11,18,"Spline Update",0.000199999995
3519.1028,11,18,"Compose",0.425300002
3519.1051,11,18,"Update Buffers (CPU)",0.101400003
3548.6708,12,18,"SetVSync",29.4032
3554.344,12,18,"RenderPath3D Update",4.7733
3554.3691,12,18,"Application Update",35.1197
3564.6842,12,18,"Application Render",10.3116
3565.1585,12,18,"Application Compose",0.4167
3566.0276,12,18,"SubmitCommandLists",0.8569
3566.1111,12,18,"Shadowmap packing",0.00100000005
3566.1146,12,18,"Render",10.3107996
3566.1168,12,18,"Procedural Animations",0.00120000006
3566.1189,12,18,"Script Components",0.000199999995
3566.1215,12,18,"CPU Frame",46.1049995
3566.1234,12,18,"Input",0.129199997
3566.1256,12,18,"GUI Update",0.0366999991
3566.1277,12,18,"Frustum Culling",1.23740005
3566.1297,12,18,"Animations",0.000199999995
3566.1315,12,18,"Spring Dependencies",0.000300000014
3566.1335,12,18,"GUI Render",0.144500002
3566.1355,12,18,"Physics",0.00730000017
3566.1373,12,18,"Update",35.1192017
3566.1392,12,18,"Fixed Update",0.00490000006
3566.1411,12,18,"Spline Update",0.000300000014
3566.1429,12,18,"Compose",0.415899992
3566.1447,12,18,"Update Buffers (CPU)",0.0738999993
3596.0112,13,18,"SetVSync",29.5851
3602.0535,13,18,"RenderPath3D Update",5.1559
3602.0738,13,18,"Application Update",35.7113
3616.4084,13,18,"Application Render",14.3315
3616.8864,13,18,"Application Compose",0.4038
3621.2004,13,18,"SubmitCommandLists",4.3021
3621.2247,13,18,"Shadowmap packing",0.00079999998
3621.228,13,18,"Render",14.3176003
3621.2303,13,18,"Procedural Animations",0.00120000006
3621.2329,13,18,"Script Components",0.000300000014
3621.2355,13,18,"CPU Frame",50.8054008
3621.2373,13,18,"Input",0.166500002
3621.2395,13,18,"GUI Update",0.0507000014
3621.2417,13,18,"Frustum Culling",1.29649997
3621.2437,13,18,"Animations",0.000899999985
3621.2457,13,18,"Spring Dependencies",0.000600000028
3621.2479,13,18,"GUI Render",0.072300002
3621.2498,13,18,"Physics",0.00749999983
3621.2517,13,18,"Update",35.7111015
3621.2537,13,18,"Fixed Update",0.0057000001
3621.2557,13,18,"Spline Update",0.000199999995
3621.2578,13,18,"Compose",0.40290001
3621.2597,13,18,"Update Buffers (CPU)",0.126100004
3646.725,14,18,"SetVSync",25.2967
3652.469,14,18,"RenderPath3D Update",4.8111
3652.4997,14,18,"Application Update",31.0903
3662.4194,14,18,"Application Render",9.9162
3663.0194,14,18,"Application Compose",0.481
3663.933,14,18,"SubmitCommandLists",0.8784
