elapsed_ms,frame,scene,event,ms
3650.0214,18,18,"Render",9.32260036
3650.0234,18,18,"Procedural Animations",0.00120000006
3650.0255,18,18,"Script Components",0.000199999995
3650.0277,18,18,"CPU Frame",16.4067993
3650.0296,18,18,"Input",0.147400007
3650.0318,18,18,"GUI Update",0.0439999998
3650.0337,18,18,"Frustum Culling",1.09860003
3650.0356,18,18,"Animations",0.00079999998
3650.0373,18,18,"Spring Dependencies",0.000699999975
3650.0393,18,18,"GUI Render",0.0945999995
3650.041,18,18,"Physics",0.00860000029
3650.0428,18,18,"Update",6.39400005
3650.0445,18,18,"Fixed Update",0.00520000001
3650.1343,18,18,"Spline Update",0.000199999995
3650.1363,18,18,"Compose",0.397000015
3650.1381,18,18,"Update Buffers (CPU)",0.139500007
3656.2607,19,18,"RenderPath3D Update",5.0877
3656.2796,19,18,"Application Update",5.9995
3666.7166,19,18,"Application Render",10.4341
3667.1825,19,18,"Application Compose",0.3959
3668.0868,19,18,"SubmitCommandLists",0.8911
3668.1114,19,18,"Shadowmap packing",0.00039999999
3668.1141,19,18,"Render",10.4334002
3668.1159,19,18,"Procedural Animations",0.00139999995
3668.118,19,18,"Script Components",0.000199999995
3668.1203,19,18,"CPU Frame",17.1860008
3668.122,19,18,"Input",0.130700007
3668.1241,19,18,"GUI Update",0.0579000004
3668.126,19,18,"Frustum Culling",1.12349999
3668.1282,19,18,"Animations",0.000199999995
3668.13,19,18,"Spring Dependencies",0.000899999985
3668.1319,19,18,"GUI Render",0.118799999
3668.1336,19,18,"Physics",0.0055999998
3668.1354,19,18,"Update",5.99919987
3668.137,19,18,"Fixed Update",0.0055999998
3668.1388,19,18,"Spline Update",0.000199999995
3668.1405,19,18,"Compose",0.395000011
3668.1423,19,18,"Update Buffers (CPU)",0.161300004
3674.7537,20,18,"RenderPath3D Update",5.4897
3674.7717,20,18,"Application Update",6.4881
3684.9253,20,18,"Application Render",10.1505
3685.3912,20,18,"Application Compose",0.3969
3686.5706,20,18,"SubmitCommandLists",1.1668
3686.5974,20,18,"Shadowmap packing",0.000500000024
3686.6003,20,18,"Render",10.1499004
3686.6021,20,18,"Procedural Animations",0.0013
3686.6043,20,18,"Script Components",0.000600000028
3686.6066,20,18,"CPU Frame",17.3010006
3686.6083,20,18,"Input",0.130199999
3686.6103,20,18,"GUI Update",0.0303000007
3686.6122,20,18,"Frustum Culling",1.51429999
3686.6141,20,18,"Animations",0.000199999995
3686.6158,20,18,"Spring Dependencies",0.000199999995
3686.6177,20,18,"GUI Render",0.120899998
3686.6193,20,18,"Physics",0.00549999997
3686.6212,20,18,"Update",6.48789978
3686.623,20,18,"Fixed Update",0.00529999984
3686.6249,20,18,"Spline Update",0.000199999995
3686.6266,20,18,"Compose",0.395999998
3686.6284,20,18,"Update Buffers (CPU)",0.264200002
3692.8286,21,18,"RenderPath3D Update",5.0042
3692.8563,21,18,"Application Update",6.0849
3702.3538,21,18,"Application Render",9.4947
3702.8164,21,18,"Application Compose",0.3903
3703.9852,21,18,"SubmitCommandLists",1.1557
3704.012,21,18,"Shadowmap packing",0.00079999998
3704.0148,21,18,"Render",9.4939003
3704.0166,21,18,"Procedural Animations",0.0013
3704.0187,21,18,"Script Components",0.000199999995
3704.0209,21,18,"CPU Frame",16.2423992
3704.0228,21,18,"Input",0.131699994
3704.0251,21,18,"GUI Update",0.0654999986
3704.0268,21,18,"Frustum Culling",1.43449998
3704.0287,21,18,"Animations",9.99999975e-05
3704.0309,21,18,"Spring Dependencies",0.000199999995
3704.0328,21,18,"GUI Render",0.0987000018
3704.0357,21,18,"Physics",0.00630000001
3704.0376,21,18,"Update",6.08470011
3704.0393,21,18,"Fixed Update",0.0055999998
3704.041,21,18,"Spline Update",0.000199999995
3704.0427,21,18,"Compose",0.389400005
3704.0445,21,18,"Update Buffers (CPU)",0.0974999964
3710.1767,22,18,"RenderPath3D Update",5.0721
3710.2057,22,18,"Application Update",6.021
3720.4409,22,18,"Application Render",10.2322
3720.9123,22,18,"Application Compose",0.4019
3722.2483,22,18,"SubmitCommandLists",1.3233
3722.3471,22,18,"Shadowmap packing",0.000300000014
3722.3615,22,18,"Render",10.2313004
3722.3638,22,18,"Procedural Animations",0.00120000006
3722.3661,22,18,"Script Components",0.000199999995
3722.3694,22,18,"CPU Frame",16.9235001
3722.3713,22,18,"Input",0.130099997
3722.3743,22,18,"GUI Update",0.0487000011
3722.3762,22,18,"Frustum Culling",1.05770004
3722.3781,22,18,"Animations",9.99999975e-05
3722.381,22,18,"Spring Dependencies",0.00039999999
3722.3831,22,18,"GUI Render",0.101800002
3722.3849,22,18,"Physics",0.0055999998
3722.3876,22,18,"Update",6.02080011
3722.3896,22,18,"Fixed Update",0.00520000001
3722.3915,22,18,"Spline Update",0.000199999995
3722.3936,22,18,"Compose",0.40110001
3722.3955,22,18,"Update Buffers (CPU)",0.145999998
3730.984,23,18,"RenderPath3D Update",7.1278
3731.0118,23,18,"Application Update",8.2862
3743.3068,23,18,"Application Render",12.1999
3743.7941,23,18,"Application Compose",0.3993
3745.0549,23,18,"SubmitCommandLists",1.2482
3745.0838,23,18,"Shadowmap packing",0.00109999999
3745.0869,23,18,"Render",12.1988001
3745.0887,23,18,"Procedural Animations",0.00319999992
3745.0908,23,18,"Script Components",0.000600000028
3745.0932,23,18,"CPU Frame",21.5081997
3745.095,23,18,"Input",0.275999993
3745.0972,23,18,"GUI Update",0.0706999972
3745.099,23,18,"Frustum Culling",1.37779999
3745.101,23,18,"Animations",0.000199999995
3745.1027,23,18,"Spring Dependencies",0.000600000028
3745.1046,23,18,"GUI Render",0.128199995
3745.1064,23,18,"Physics",0.0133999996
3745.1081,23,18,"Update",8.28569984
3745.1097,23,18,"Fixed Update",0.0331999995
3745.1116,23,18,"Spline Update",0.000500000024
3745.1133,23,18,"Compose",0.398499995
3745.1151,23,18,"Update Buffers (CPU)",0.149100006
3753.7472,24,18,"RenderPath3D Update",7.2784
3753.7983,24,18,"Application Update",8.5284
3768.1612,24,18,"Application Render",14.3584
