elapsed_ms,frame,scene,event,ms
3231.4616,18,18,"SubmitCommandLists",0.9984
3231.4894,18,18,"Shadowmap packing",0.00109999999
3231.4924,18,18,"Render",10.0804996
3231.4948,18,18,"Procedural Animations",0.00150000001
3231.4969,18,18,"Script Components",9.99999975e-05
3231.4998,18,18,"CPU Frame",18.7292004
3231.5018,18,18,"Input",0.208900005
3231.5037,18,18,"GUI Update",0.0333000012
3231.5057,18,18,"Frustum Culling",1.45340002
3231.5077,18,18,"Animations",0.000500000024
3231.5095,18,18,"Spring Dependencies",0.00079999998
3231.5117,18,18,"GUI Render",0.122599997
3231.5133,18,18,"Physics",0.00800000038
3231.515,18,18,"Update",7.86509991
3231.5168,18,18,"Fixed Update",0.0103000002
3231.6181,18,18,"Spline Update",0.000199999995
3231.6203,18,18,"Compose",0.404700011
3231.6223,18,18,"Update Buffers (CPU)",0.208299994
3238.3591,19,18,"RenderPath3D Update",5.7268
3238.3799,19,18,"Application Update",6.6055
3249.6437,19,18,"Application Render",11.26
3250.1149,19,18,"Application Compose",0.3952
3251.2128,19,18,"SubmitCommandLists",1.086
3251.2401,19,18,"Shadowmap packing",0.000699999975
3251.2431,19,18,"Render",11.2587004
3251.245,19,18,"Procedural Animations",0.00109999999
3251.2473,19,18,"Script Components",0.000300000014
3251.2497,19,18,"CPU Frame",18.6453991
3251.2514,19,18,"Input",0.140300006
3251.2537,19,18,"GUI Update",0.0458000004
3251.2557,19,18,"Frustum Culling",1.6164
3251.2575,19,18,"Animations",0.000199999995
3251.2592,19,18,"Spring Dependencies",0.000699999975
3251.2613,19,18,"GUI Render",0.0938000008
3251.263,19,18,"Physics",0.00710000005
3251.2648,19,18,"Update",6.60529995
3251.2667,19,18,"Fixed Update",0.00480000023
3251.2684,19,18,"Spline Update",0.000199999995
3251.2701,19,18,"Compose",0.394300014
3251.2718,19,18,"Update Buffers (CPU)",0.127299994
3258.0079,20,18,"RenderPath3D Update",5.6976
3258.0459,20,18,"Application Update",6.6233
3269.8395,20,18,"Application Render",11.7904
3270.3166,20,18,"Application Compose",0.4009
3271.2235,20,18,"SubmitCommandLists",0.8936
3271.2506,20,18,"Shadowmap packing",0.00039999999
3271.2535,20,18,"Render",11.7894001
3271.2554,20,18,"Procedural Animations",0.0013
3271.2576,20,18,"Script Components",9.99999975e-05
3271.2605,20,18,"CPU Frame",19.0972004
3271.2623,20,18,"Input",0.137199998
3271.2645,20,18,"GUI Update",0.0509000011
3271.2665,20,18,"Frustum Culling",1.4217
3271.2684,20,18,"Animations",9.99999975e-05
3271.2701,20,18,"Spring Dependencies",0.00159999996
3271.2723,20,18,"GUI Render",0.0769999996
3271.274,20,18,"Physics",0.00549999997
3271.2757,20,18,"Update",6.62300014
3271.2775,20,18,"Fixed Update",0.00639999984
3271.2792,20,18,"Spline Update",0.000199999995
3271.281,20,18,"Compose",0.400200009
3271.2828,20,18,"Update Buffers (CPU)",0.0936999992
3277.8003,21,18,"RenderPath3D Update",5.2656
3277.8187,21,18,"Application Update",6.3988
3290.8797,21,18,"Application Render",13.0576
3291.3641,21,18,"Application Compose",0.4097
3292.459,21,18,"SubmitCommandLists",1.0807
3292.4873,21,18,"Shadowmap packing",0.00100000005
3292.4905,21,18,"Render",13.0566998
3292.4925,21,18,"Procedural Animations",0.00159999996
3292.4946,21,18,"Script Components",0.000199999995
3292.4971,21,18,"CPU Frame",20.1348
3292.4991,21,18,"Input",0.126300007
3292.5015,21,18,"GUI Update",0.0322999991
3292.5035,21,18,"Frustum Culling",1.79120004
3292.5055,21,18,"Animations",0.000199999995
3292.5073,21,18,"Spring Dependencies",0.00240000011
3292.5093,21,18,"GUI Render",0.0979999974
3292.511,21,18,"Physics",0.00520000001
3292.5129,21,18,"Update",6.39849997
3292.5147,21,18,"Fixed Update",0.00499999989
3292.5165,21,18,"Spline Update",0.000199999995
3292.5182,21,18,"Compose",0.408600003
3292.5201,21,18,"Update Buffers (CPU)",0.1664
3300.535,22,18,"RenderPath3D Update",6.8891
3300.5558,22,18,"Application Update",7.8744
3314.2226,22,18,"Application Render",13.6635
3314.7364,22,18,"Application Compose",0.4228
3316.2909,22,18,"SubmitCommandLists",1.5412
3316.3897,22,18,"Shadowmap packing",0.00079999998
3316.3937,22,18,"Render",13.6625004
3316.3959,22,18,"Procedural Animations",0.0186999999
3316.399,22,18,"Script Components",0.000199999995
3316.4033,22,18,"CPU Frame",22.2702007
3316.4067,22,18,"Input",0.149299994
3316.4109,22,18,"GUI Update",0.0579000004
3316.4138,22,18,"Frustum Culling",1.23810005
3316.4158,22,18,"Animations",9.99999975e-05
3316.4185,22,18,"Spring Dependencies",0.00039999999
3316.4216,22,18,"GUI Render",0.105499998
3316.4248,22,18,"Physics",0.00749999983
3316.4428,22,18,"Update",7.87419987
3316.4448,22,18,"Fixed Update",0.00609999988
3316.4467,22,18,"Spline Update",0.000199999995
3316.4488,22,18,"Compose",0.422100008
3316.4518,22,18,"Update Buffers (CPU)",0.154100001
3325.0722,23,18,"RenderPath3D Update",6.9318
3325.0921,23,18,"Application Update",8.396
3341.1803,23,18,"Application Render",16.0843
3341.7305,23,18,"Application Compose",0.4159
3344.3022,23,18,"SubmitCommandLists",2.5579
3344.3721,23,18,"Shadowmap packing",0.00039999999
3344.3757,23,18,"Render",16.0832996
3344.3783,23,18,"Procedural Animations",0.00170000002
3344.381,23,18,"Script Components",0.00100000005
3344.3836,23,18,"CPU Frame",25.4150009
3344.386,23,18,"Input",0.223299995
3344.3885,23,18,"GUI Update",0.0498000011
3344.3904,23,18,"Frustum Culling",1.71759999
3344.3924,23,18,"Animations",0.000199999995
3344.3943,23,18,"Spring Dependencies",0.00170000002
3344.3968,23,18,"GUI Render",0.142100006
3344.3986,23,18,"Physics",0.00860000029
3344.4003,23,18,"Update",8.39579964
3344.4023,23,18,"Fixed Update",0.0115
3344.4042,23,18,"Spline Update",0.000300000014
3344.406,23,18,"Compose",0.415100008
3344.4079,23,18,"Update Buffers (CPU)",0.167899996
3352.7296,24,18,"RenderPath3D Update",6.8
3352.8562,24,18,"Application Update",8.2753
3368.496,24,18,"Application Render",15.6355
3369.0267,24,18,"Application Compose",0.4373
3370.0448,24,18,"SubmitCommandLists",0.9935
3370.0738,24,18,"Shadowmap packing",0.000500000024
3370.0776,24,18,"Render",15.6316996
3370.0796,24,18,"Procedural Animations",0.0013
3370.082,24,18,"Script Components",0.000300000014
3370.0847,24,18,"CPU Frame",24.6963997
3370.0868,24,18,"Input",0.158399999
3370.0891,24,18,"GUI Update",0.0333999991
3370.0912,24,18,"Frustum Culling",2.03609991
3370.0931,24,18,"Animations",0.00100000005
3370.0949,24,18,"Spring Dependencies",0.000300000014
3370.0972,24,18,"GUI Render",0.129800007
3370.099,24,18,"Physics",0.00689999992
3370.1009,24,18,"Update",8.2748003
3370.103,24,18,"Fixed Update",0.00600000005
3370.1047,24,18,"Spline Update",0.000199999995
3370.1066,24,18,"Compose",0.436100006
3370.1084,24,18,"Update Buffers (CPU)",0.121200003
3379.7858,25,18,"RenderPath3D Update",8.1325
3379.8063,25,18,"Application Update",9.539
3390.2273,25,18,"Application Render",10.4172
3390.7106,25,18,"Application Compose",0.4072
3391.6547,25,18,"SubmitCommandLists",0.9312
3391.6845,25,18,"Shadowmap packing",0.000500000024
3391.6876,25,18,"Render",10.4162998
3391.6896,25,18,"Procedural Animations",0.00190000003
3391.6918,25,18,"Script Components",0.000199999995
3391.6942,25,18,"CPU Frame",20.6583004
3391.696,25,18,"Input",0.146899998
3391.6982,25,18,"GUI Update",0.0654999986
3391.7005,25,18,"Frustum Culling",1.64450002
3391.7023,25,18,"Animations",0.000199999995
3391.704,25,18,"Spring Dependencies",0.00100000005
3391.7062,25,18,"GUI Render",0.109899998
3391.7079,25,18,"Physics",0.0124000004
3391.7097,25,18,"Update",9.53880024
3391.7114,25,18,"Fixed Update",0.00540000014
3391.7131,25,18,"Spline Update",0.000500000024
3391.7149,25,18,"Compose",0.406500012
3391.7166,25,18,"Update Buffers (CPU)",0.0975999981
3399.0155,26,18,"RenderPath3D Update",5.5961
3399.0423,26,18,"Application Update",7.1837
3409.8851,26,18,"Application Render",10.8391
3410.3544,26,18,"Application Compose",0.3988
3411.2084,26,18,"SubmitCommandLists",0.8402
3411.2335,26,18,"Shadowmap packing",0.000699999975
3411.2367,26,18,"Render",10.8371
3411.2385,26,18,"Procedural Animations",0.00139999995
3411.2406,26,18,"Script Components",0.000199999995
3411.243,26,18,"CPU Frame",18.6923008
3411.2451,26,18,"Input",0.131200001
3411.2472,26,18,"GUI Update",0.0359999985
3411.249,26,18,"Frustum Culling",1.41550004
3411.2509,26,18,"Animations",9.99999975e-05
3411.2531,26,18,"Spring Dependencies",0.00039999999
3411.2553,26,18,"GUI Render",0.117600001
3411.257,26,18,"Physics",0.00549999997
3411.2587,26,18,"Update",7.18330002
3411.2607,26,18,"Fixed Update",0.00499999989
3411.2624,26,18,"Spline Update",9.99999975e-05
3411.2641,26,18,"Compose",0.397799999
3411.2659,26,18,"Update Buffers (CPU)",0.131699994
3418.8426,27,18,"RenderPath3D Update",6.481
3418.8856,27,18,"Application Update",7.4789
3430.6569,27,18,"Application Render",11.7671
3431.1339,27,18,"Application Compose",0.3967
3432.1719,27,18,"SubmitCommandLists",1.0248
3432.1974,27,18,"Shadowmap packing",0.00039999999
3432.2004,27,18,"Render",11.7664003
3432.2023,27,18,"Procedural Animations",0.00159999996
3432.2462,27,18,"Script Components",9.99999975e-05
3432.2491,27,18,"CPU Frame",19.9207001
3432.2509,27,18,"Input",0.129500002
3432.2533,27,18,"GUI Update",0.055399999
3432.2553,27,18,"Frustum Culling",1.88250005
3432.2572,27,18,"Animations",0.000199999995
3432.2589,27,18,"Spring Dependencies",0.00230000005
3432.261,27,18,"GUI Render",0.153400004
3432.2627,27,18,"Physics",0.0289999992
3432.2646,27,18,"Update",7.47849989
3432.2739,27,18,"Fixed Update",0.0055999998
3432.2758,27,18,"Spline Update",0.000300000014
3432.2777,27,18,"Compose",0.395700008
3432.2794,27,18,"Update Buffers (CPU)",0.170399994
3439.513,28,18,"RenderPath3D Update",6.1383
3439.5318,28,18,"Application Update",7.0719
3450.9883,28,18,"Application Render",11.4448
3451.4605,28,18,"Application Compose",0.4028
3452.4619,28,18,"SubmitCommandLists",0.9882
3452.4892,28,18,"Shadowmap packing",0.000699999975
3452.4924,28,18,"Render",11.4436998
3452.4945,28,18,"Procedural Animations",0.00170000002
3452.4965,28,18,"Script Components",9.99999975e-05
3452.4995,28,18,"CPU Frame",19.2838993
3452.5013,28,18,"Input",0.168500006
3452.5035,28,18,"GUI Update",0.0419000015
3452.5054,28,18,"Frustum Culling",1.10940003
3452.5073,28,18,"Animations",0.000199999995
3452.5091,28,18,"Spring Dependencies",0.00039999999
3452.5115,28,18,"GUI Render",0.1435
