elapsed_ms,frame,scene,event,ms
7868.0082,197,18,Resident previous sort elapsed sum ms,10.3355
7868.0689,197,18,Resident previous RenderMeshes elapsed sum ms,6.9108
7868.0716,197,18,Resident previous RenderMeshes max pass ms,3.4554
7868.0737,197,18,Resident previous RenderMeshes calls,2
7888.2784,198,18,Resident previous build elapsed sum ms,6.6939
7888.2823,198,18,Resident previous sort elapsed sum ms,6.812
7888.2846,198,18,Resident previous RenderMeshes elapsed sum ms,3.9368
7888.2869,198,18,Resident previous RenderMeshes max pass ms,2.0217
7888.2892,198,18,Resident previous RenderMeshes calls,2
7909.17,199,18,Resident previous build elapsed sum ms,7.2174
7909.1741,199,18,Resident previous sort elapsed sum ms,6.8161
7909.1763,199,18,Resident previous RenderMeshes elapsed sum ms,4.4452
7909.1786,199,18,Resident previous RenderMeshes max pass ms,2.2317
7909.1807,199,18,Resident previous RenderMeshes calls,2
7929.0524,200,18,Resident previous build elapsed sum ms,6.6979
7929.0572,200,18,Resident previous sort elapsed sum ms,6.6658
7929.0997,200,18,Resident previous RenderMeshes elapsed sum ms,4.0048
7929.1024,200,18,Resident previous RenderMeshes max pass ms,2.0062
7929.1045,200,18,Resident previous RenderMeshes calls,2
7949.0731,201,18,Resident previous build elapsed sum ms,6.9549
7949.0771,201,18,Resident previous sort elapsed sum ms,6.2689
7949.0792,201,18,Resident previous RenderMeshes elapsed sum ms,4.3636
7949.0815,201,18,Resident previous RenderMeshes max pass ms,2.1842
7949.0837,201,18,Resident previous RenderMeshes calls,2
7969.956,202,18,Resident previous build elapsed sum ms,6.4826
7969.9619,202,18,Resident previous sort elapsed sum ms,6.7746
7969.9642,202,18,Resident previous RenderMeshes elapsed sum ms,6.0641
7969.9672,202,18,Resident previous RenderMeshes max pass ms,3.0355
7969.9693,202,18,Resident previous RenderMeshes calls,2
7993.6169,203,18,Resident previous build elapsed sum ms,9.073
7993.6218,203,18,Resident previous sort elapsed sum ms,6.7595
7993.6614,203,18,Resident previous RenderMeshes elapsed sum ms,6.0714
7993.6639,203,18,Resident previous RenderMeshes max pass ms,3.0395
7993.6662,203,18,Resident previous RenderMeshes calls,2
8015.0423,204,18,Resident previous build elapsed sum ms,8.2799
8015.0464,204,18,Resident previous sort elapsed sum ms,6.5432
8015.0485,204,18,Resident previous RenderMeshes elapsed sum ms,5.6306
8015.0508,204,18,Resident previous RenderMeshes max pass ms,2.8206
8015.0528,204,18,Resident previous RenderMeshes calls,2
8036.1604,205,18,Resident previous build elapsed sum ms,7.5562
8036.1649,205,18,Resident previous sort elapsed sum ms,6.632
8036.1671,205,18,Resident previous RenderMeshes elapsed sum ms,4.212
8036.1694,205,18,Resident previous RenderMeshes max pass ms,2.1085
8036.1715,205,18,Resident previous RenderMeshes calls,2
8058.9059,206,18,Resident previous build elapsed sum ms,5.7131
8058.9107,206,18,Resident previous sort elapsed sum ms,7.4271
8058.9511,206,18,Resident previous RenderMeshes elapsed sum ms,7.6278
8058.9536,206,18,Resident previous RenderMeshes max pass ms,3.8461
8058.9557,206,18,Resident previous RenderMeshes calls,2
8082.9224,207,18,Resident previous build elapsed sum ms,7.7067
8082.9266,207,18,Resident previous sort elapsed sum ms,10.0627
8082.9291,207,18,Resident previous RenderMeshes elapsed sum ms,6.7996
8082.9313,207,18,Resident previous RenderMeshes max pass ms,3.3998
8082.9334,207,18,Resident previous RenderMeshes calls,2
8104.5433,208,18,Resident previous build elapsed sum ms,6.3844
8104.5475,208,18,Resident previous sort elapsed sum ms,6.75
8104.5497,208,18,Resident previous RenderMeshes elapsed sum ms,5.4452
8104.552,208,18,Resident previous RenderMeshes max pass ms,2.725
8104.5542,208,18,Resident previous RenderMeshes calls,2
8125.2558,209,18,Resident previous build elapsed sum ms,6.0635
8125.2605,209,18,Resident previous sort elapsed sum ms,6.4438
8125.3015,209,18,Resident previous RenderMeshes elapsed sum ms,3.8439
8125.3039,209,18,Resident previous RenderMeshes max pass ms,1.9349
8125.3061,209,18,Resident previous RenderMeshes calls,2
8146.4919,210,18,Resident previous build elapsed sum ms,7.6648
8146.496,210,18,Resident previous sort elapsed sum ms,6.6898
8146.4981,210,18,Resident previous RenderMeshes elapsed sum ms,5.1606
8146.5003,210,18,Resident previous RenderMeshes max pass ms,2.5881
8146.5024,210,18,Resident previous RenderMeshes calls,2
8166.9097,211,18,Resident previous build elapsed sum ms,6.6841
8166.9143,211,18,Resident previous sort elapsed sum ms,6.814
8166.9165,211,18,Resident previous RenderMeshes elapsed sum ms,3.9786
8166.9187,211,18,Resident previous RenderMeshes max pass ms,1.9995
8166.9208,211,18,Resident previous RenderMeshes calls,2
8188.8215,212,18,Resident previous build elapsed sum ms,7.7571
8188.826,212,18,Resident previous sort elapsed sum ms,6.6506
8188.8283,212,18,Resident previous RenderMeshes elapsed sum ms,3.98
8188.8728,212,18,Resident previous RenderMeshes max pass ms,2.0446
8188.8751,212,18,Resident previous RenderMeshes calls,2
8211.2158,213,18,Resident previous build elapsed sum ms,7.3313
8211.2214,213,18,Resident previous sort elapsed sum ms,6.7911
8211.2239,213,18,Resident previous RenderMeshes elapsed sum ms,4.1738
8211.2262,213,18,Resident previous RenderMeshes max pass ms,2.0901
8211.2286,213,18,Resident previous RenderMeshes calls,2
8236.634,214,18,Resident previous build elapsed sum ms,8.1061
8236.6385,214,18,Resident previous sort elapsed sum ms,10.0958
8236.6407,214,18,Resident previous RenderMeshes elapsed sum ms,6.7539
8236.643,214,18,Resident previous RenderMeshes max pass ms,3.377
8236.6453,214,18,Resident previous RenderMeshes calls,2
8263.0598,215,18,Resident previous build elapsed sum ms,10.2776
8263.064,215,18,Resident previous sort elapsed sum ms,10.6639
8263.0665,215,18,Resident previous RenderMeshes elapsed sum ms,7.3084
8263.1151,215,18,Resident previous RenderMeshes max pass ms,3.6542
8263.1172,215,18,Resident previous RenderMeshes calls,2
8285.9407,216,18,Resident previous build elapsed sum ms,5.9355
8285.9451,216,18,Resident previous sort elapsed sum ms,6.9974
8285.9475,216,18,Resident previous RenderMeshes elapsed sum ms,5.583
8285.9498,216,18,Resident previous RenderMeshes max pass ms,2.7972
8285.952,216,18,Resident previous RenderMeshes calls,2
8309.5269,217,18,Resident previous build elapsed sum ms,6.1865
8309.5315,217,18,Resident previous sort elapsed sum ms,10.3423
8309.534,217,18,Resident previous RenderMeshes elapsed sum ms,7.752
8309.5364,217,18,Resident previous RenderMeshes max pass ms,3.876
8309.5386,217,18,Resident previous RenderMeshes calls,2
8330.7234,218,18,Resident previous build elapsed sum ms,7.2297
8330.7277,218,18,Resident previous sort elapsed sum ms,6.8268
8330.7299,218,18,Resident previous RenderMeshes elapsed sum ms,4.2376
8330.769,218,18,Resident previous RenderMeshes max pass ms,2.1222
8330.7713,218,18,Resident previous RenderMeshes calls,2
8352.9796,219,18,Resident previous build elapsed sum ms,9.4542
8352.9845,219,18,Resident previous sort elapsed sum ms,6.8761
8352.9868,219,18,Resident previous RenderMeshes elapsed sum ms,5.4909
8352.9896,219,18,Resident previous RenderMeshes max pass ms,2.7618
8352.9918,219,18,Resident previous RenderMeshes calls,2
8375.0754,220,18,Resident previous build elapsed sum ms,8.21
8375.0799,220,18,Resident previous sort elapsed sum ms,7.1032
8375.0822,220,18,Resident previous RenderMeshes elapsed sum ms,4.9639
8375.0847,220,18,Resident previous RenderMeshes max pass ms,2.4847
8375.0869,220,18,Resident previous RenderMeshes calls,2
8395.7884,221,18,Resident previous build elapsed sum ms,5.5598
8395.7928,221,18,Resident previous sort elapsed sum ms,6.9353
8395.8351,221,18,Resident previous RenderMeshes elapsed sum ms,3.8927
8395.8474,221,18,Resident previous RenderMeshes max pass ms,1.9513
8395.8496,221,18,Resident previous RenderMeshes calls,2
8416.6695,222,18,Resident previous build elapsed sum ms,7.19
8416.6734,222,18,Resident previous sort elapsed sum ms,6.7376
8416.6756,222,18,Resident previous RenderMeshes elapsed sum ms,4.7555
8416.6779,222,18,Resident previous RenderMeshes max pass ms,2.407
8416.6801,222,18,Resident previous RenderMeshes calls,2
8440.0935,223,18,Resident previous build elapsed sum ms,6.449
8440.1134,223,18,Resident previous sort elapsed sum ms,10.3583
8440.1162,223,18,Resident previous RenderMeshes elapsed sum ms,6.4601
8440.119,223,18,Resident previous RenderMeshes max pass ms,3.2302
8440.1214,223,18,Resident previous RenderMeshes calls,2
8460.3876,224,18,Resident previous build elapsed sum ms,5.151
8460.3917,224,18,Resident previous sort elapsed sum ms,7.0995
8460.4344,224,18,Resident previous RenderMeshes elapsed sum ms,4.0869
8460.4369,224,18,Resident previous RenderMeshes max pass ms,2.0448
8460.4392,224,18,Resident previous RenderMeshes calls,2
8483.5619,225,18,Resident previous build elapsed sum ms,6.3808
8483.5662,225,18,Resident previous sort elapsed sum ms,10.1074
8483.5685,225,18,Resident previous RenderMeshes elapsed sum ms,6.9482
8483.5709,225,18,Resident previous RenderMeshes max pass ms,3.4741
8483.573,225,18,Resident previous RenderMeshes calls,2
8503.203,226,18,Resident previous build elapsed sum ms,5.9775
8503.21,226,18,Resident previous sort elapsed sum ms,6.6666
8503.2126,226,18,Resident previous RenderMeshes elapsed sum ms,3.8604
8503.2151,226,18,Resident previous RenderMeshes max pass ms,1.9467
8503.2173,226,18,Resident previous RenderMeshes calls,2
8524.4716,227,18,Resident previous build elapsed sum ms,8.8167
8524.4759,227,18,Resident previous sort elapsed sum ms,6.4031
8524.5166,227,18,Resident previous RenderMeshes elapsed sum ms,3.7802
8524.5191,227,18,Resident previous RenderMeshes max pass ms,1.8994
8524.5212,227,18,Resident previous RenderMeshes calls,2
8543.919,228,18,Resident previous build elapsed sum ms,5.5637
8543.9246,228,18,Resident previous sort elapsed sum ms,6.7654
8543.927,228,18,Resident previous RenderMeshes elapsed sum ms,4.0151
8543.9293,228,18,Resident previous RenderMeshes max pass ms,2.0211
8543.9316,228,18,Resident previous RenderMeshes calls,2
8564.1018,229,18,Resident previous build elapsed sum ms,5.8971
8564.106,229,18,Resident previous sort elapsed sum ms,6.5081
8564.1083,229,18,Resident previous RenderMeshes elapsed sum ms,4.4526
8564.1106,229,18,Resident previous RenderMeshes max pass ms,2.2461
8564.1128,229,18,Resident previous RenderMeshes calls,2
8585.4257,230,18,Resident previous build elapsed sum ms,5.6724
8585.4305,230,18,Resident previous sort elapsed sum ms,6.7408
8585.4812,230,18,Resident previous RenderMeshes elapsed sum ms,4.9616
8585.4835,230,18,Resident previous RenderMeshes max pass ms,2.511
8585.4857,230,18,Resident previous RenderMeshes calls,2
8607.1745,231,18,Resident previous build elapsed sum ms,5.6039
8607.1788,231,18,Resident previous sort elapsed sum ms,6.7656
8607.1811,231,18,Resident previous RenderMeshes elapsed sum ms,4.2894
8607.1835,231,18,Resident previous RenderMeshes max pass ms,2.1452
8607.1856,231,18,Resident previous RenderMeshes calls,2
8628.2369,232,18,Resident previous build elapsed sum ms,6.4763
8628.2407,232,18,Resident previous sort elapsed sum ms,6.4846
8628.2428,232,18,Resident previous RenderMeshes elapsed sum ms,4.0035
8628.2451,232,18,Resident previous RenderMeshes max pass ms,2.0024
8628.2473,232,18,Resident previous RenderMeshes calls,2
8648.6659,233,18,Resident previous build elapsed sum ms,6.6079
8648.6721,233,18,Resident previous sort elapsed sum ms,6.8552
8648.7135,233,18,Resident previous RenderMeshes elapsed sum ms,4.5418
8648.7158,233,18,Resident previous RenderMeshes max pass ms,2.2723
8648.7179,233,18,Resident previous RenderMeshes calls,2
8667.9228,234,18,Resident previous build elapsed sum ms,5.5223
8667.927,234,18,Resident previous sort elapsed sum ms,6.4543
8667.9292,234,18,Resident previous RenderMeshes elapsed sum ms,3.9679
8667.9319,234,18,Resident previous RenderMeshes max pass ms,1.9941
8667.934,234,18,Resident previous RenderMeshes calls,2
8687.9486,235,18,Resident previous build elapsed sum ms,6.8634
8687.9532,235,18,Resident previous sort elapsed sum ms,6.6511
8687.9555,235,18,Resident previous RenderMeshes elapsed sum ms,4.3251
8687.9579,235,18,Resident previous RenderMeshes max pass ms,2.1795
8687.9599,235,18,Resident previous RenderMeshes calls,2
8708.146,236,18,Resident previous build elapsed sum ms,6.0866
8708.1577,236,18,Resident previous sort elapsed sum ms,6.8027
8708.3773,236,18,Resident previous RenderMeshes elapsed sum ms,4.6204
8708.3804,236,18,Resident previous RenderMeshes max pass ms,2.4134
8708.3829,236,18,Resident previous RenderMeshes calls,2
8729.964,237,18,Resident previous build elapsed sum ms,8.3304
8729.9684,237,18,Resident previous sort elapsed sum ms,6.8558
8729.9707,237,18,Resident previous RenderMeshes elapsed sum ms,4.3806
8729.9728,237,18,Resident previous RenderMeshes max pass ms,2.1905
8729.975,237,18,Resident previous RenderMeshes calls,2
8750.0678,238,18,Resident previous build elapsed sum ms,5.5694
8750.0722,238,18,Resident previous sort elapsed sum ms,6.8589
8750.0744,238,18,Resident previous RenderMeshes elapsed sum ms,4.5766
8750.0768,238,18,Resident previous RenderMeshes max pass ms,2.3592
8750.079,238,18,Resident previous RenderMeshes calls,2
8769.5426,239,18,Resident previous build elapsed sum ms,5.8643
8769.5474,239,18,Resident previous sort elapsed sum ms,7.0176
8769.6486,239,18,Resident previous RenderMeshes elapsed sum ms,4.5976
8769.6514,239,18,Resident previous RenderMeshes max pass ms,2.3843
8769.6538,239,18,Resident previous RenderMeshes calls,2
8789.4444,240,18,Resident previous build elapsed sum ms,6.9514
8789.4484,240,18,Resident previous sort elapsed sum ms,6.7172
8789.4507,240,18,Resident previous RenderMeshes elapsed sum ms,4.105
8789.4529,240,18,Resident previous RenderMeshes max pass ms,2.0716
8789.4551,240,18,Resident previous RenderMeshes calls,2
8812.0645,241,18,Resident previous build elapsed sum ms,6.4132
8812.0687,241,18,Resident previous sort elapsed sum ms,6.6366
8812.0709,241,18,Resident previous RenderMeshes elapsed sum ms,7.0181
8812.0732,241,18,Resident previous RenderMeshes max pass ms,3.5167
8812.0754,241,18,Resident previous RenderMeshes calls,2
8831.9086,242,18,Resident previous build elapsed sum ms,6.726
8831.9143,242,18,Resident previous sort elapsed sum ms,6.6823
8831.9614,242,18,Resident previous RenderMeshes elapsed sum ms,4.2774
8831.9637,242,18,Resident previous RenderMeshes max pass ms,2.1442
8831.9658,242,18,Resident previous RenderMeshes calls,2
8851.5965,243,18,Resident previous build elapsed sum ms,6.5577
8851.6004,243,18,Resident previous sort elapsed sum ms,6.6185
8851.6025,243,18,Resident previous RenderMeshes elapsed sum ms,4.1762
8851.605,243,18,Resident previous RenderMeshes max pass ms,2.0916
8851.6073,243,18,Resident previous RenderMeshes calls,2
8872.0787,244,18,Resident previous build elapsed sum ms,6.6789
8872.0832,244,18,Resident previous sort elapsed sum ms,6.7933
8872.0854,244,18,Resident previous RenderMeshes elapsed sum ms,4.4504
8872.0878,244,18,Resident previous RenderMeshes max pass ms,2.2299
8872.0899,244,18,Resident previous RenderMeshes calls,2
8892.1721,245,18,Resident previous build elapsed sum ms,6.8206
8892.1764,245,18,Resident previous sort elapsed sum ms,6.6252
8892.2252,245,18,Resident previous RenderMeshes elapsed sum ms,3.7193
8892.2276,245,18,Resident previous RenderMeshes max pass ms,1.8727
8892.2297,245,18,Resident previous RenderMeshes calls,2
8912.6824,246,18,Resident previous build elapsed sum ms,5.7075
8912.7107,246,18,Resident previous sort elapsed sum ms,6.6172
8912.7134,246,18,Resident previous RenderMeshes elapsed sum ms,6.2163
8912.7159,246,18,Resident previous RenderMeshes max pass ms,3.112
8912.7182,246,18,Resident previous RenderMeshes calls,2
8932.7609,247,18,Resident previous build elapsed sum ms,5.8351
8932.7653,247,18,Resident previous sort elapsed sum ms,6.5525
8932.7675,247,18,Resident previous RenderMeshes elapsed sum ms,3.823
8932.7698,247,18,Resident previous RenderMeshes max pass ms,1.9235
8932.7722,247,18,Resident previous RenderMeshes calls,2
8954.6981,248,18,Resident previous build elapsed sum ms,5.901
8954.7628,248,18,Resident previous sort elapsed sum ms,6.5567
8954.7653,248,18,Resident previous RenderMeshes elapsed sum ms,4.0771
8954.7678,248,18,Resident previous RenderMeshes max pass ms,2.0572
8954.7698,248,18,Resident previous RenderMeshes calls,2
8978.4102,249,18,Resident previous build elapsed sum ms,7.1036
8978.4145,249,18,Resident previous sort elapsed sum ms,10.07
8978.4168,249,18,Resident previous RenderMeshes elapsed sum ms,7.7084
8978.4192,249,18,Resident previous RenderMeshes max pass ms,3.8542
8978.4214,249,18,Resident previous RenderMeshes calls,2
8997.9141,250,18,Resident previous build elapsed sum ms,5.449
8997.9193,250,18,Resident previous sort elapsed sum ms,6.7836
8997.9217,250,18,Resident previous RenderMeshes elapsed sum ms,3.9907
8997.924,250,18,Resident previous RenderMeshes max pass ms,2.0654
8997.9262,250,18,Resident previous RenderMeshes calls,2
9022.1605,251,18,Resident previous build elapsed sum ms,8.874
9022.2075,251,18,Resident previous sort elapsed sum ms,10.1666
9022.2099,251,18,Resident previous RenderMeshes elapsed sum ms,6.5268
9022.2122,251,18,Resident previous RenderMeshes max pass ms,3.2634
9022.2143,251,18,Resident previous RenderMeshes calls,2
9041.4727,252,18,Resident previous build elapsed sum ms,5.6682
9041.4767,252,18,Resident previous sort elapsed sum ms,6.7704
9041.479,252,18,Resident previous RenderMeshes elapsed sum ms,3.8398
9041.4813,252,18,Resident previous RenderMeshes max pass ms,1.9837
9041.4839,252,18,Resident previous RenderMeshes calls,2
9061.4244,253,18,Resident previous build elapsed sum ms,6.2623
9061.4286,253,18,Resident previous sort elapsed sum ms,6.9006
9061.4308,253,18,Resident previous RenderMeshes elapsed sum ms,3.9857
9061.4333,253,18,Resident previous RenderMeshes max pass ms,1.9936
9061.4354,253,18,Resident previous RenderMeshes calls,2
9083.4529,254,18,Resident previous build elapsed sum ms,7.1328
9083.5117,254,18,Resident previous sort elapsed sum ms,8.832
9083.5141,254,18,Resident previous RenderMeshes elapsed sum ms,5.3993
9083.5166,254,18,Resident previous RenderMeshes max pass ms,2.7906
9083.5189,254,18,Resident previous RenderMeshes calls,2
9104.5396,255,18,Resident previous build elapsed sum ms,7.0277
9104.5454,255,18,Resident previous sort elapsed sum ms,6.6264
9104.548,255,18,Resident previous RenderMeshes elapsed sum ms,4.8077
9104.5505,255,18,Resident previous RenderMeshes max pass ms,2.4056
9104.553,255,18,Resident previous RenderMeshes calls,2
9126.1933,256,18,Resident previous build elapsed sum ms,7.5246
9126.1982,256,18,Resident previous sort elapsed sum ms,6.8551
9126.2003,256,18,Resident previous RenderMeshes elapsed sum ms,4.5378
9126.2027,256,18,Resident previous RenderMeshes max pass ms,2.2737
9126.2047,256,18,Resident previous RenderMeshes calls,2
9146.6411,257,18,Resident previous build elapsed sum ms,6.0515
9146.6874,257,18,Resident previous sort elapsed sum ms,6.9339
9146.6899,257,18,Resident previous RenderMeshes elapsed sum ms,5.2536
9146.6923,257,18,Resident previous RenderMeshes max pass ms,2.6344
9146.6945,257,18,Resident previous RenderMeshes calls,2
9166.152,258,18,Resident previous build elapsed sum ms,6.0044
9166.1561,258,18,Resident previous sort elapsed sum ms,6.7098
9166.1582,258,18,Resident previous RenderMeshes elapsed sum ms,3.9626
9166.1605,258,18,Resident previous RenderMeshes max pass ms,1.9853
9166.1627,258,18,Resident previous RenderMeshes calls,2
9187.3339,259,18,Resident previous build elapsed sum ms,8.4732
9187.3382,259,18,Resident previous sort elapsed sum ms,6.6002
9187.3405,259,18,Resident previous RenderMeshes elapsed sum ms,4.062
9187.3429,259,18,Resident previous RenderMeshes max pass ms,2.0354
9187.345,259,18,Resident previous RenderMeshes calls,2
9207.8271,260,18,Resident previous build elapsed sum ms,5.2933
9207.8793,260,18,Resident previous sort elapsed sum ms,7.0987
9207.8816,260,18,Resident previous RenderMeshes elapsed sum ms,4.6397
9207.8837,260,18,Resident previous RenderMeshes max pass ms,2.3244
9207.886,260,18,Resident previous RenderMeshes calls,2
9229.6174,261,18,Resident previous build elapsed sum ms,5.5332
9229.6217,261,18,Resident previous sort elapsed sum ms,6.5586
9229.6239,261,18,Resident previous RenderMeshes elapsed sum ms,4.0365
9229.6263,261,18,Resident previous RenderMeshes max pass ms,2.0209
9229.6284,261,18,Resident previous RenderMeshes calls,2
9249.6464,262,18,Resident previous build elapsed sum ms,5.5887
9249.6506,262,18,Resident previous sort elapsed sum ms,6.3802
9249.6528,262,18,Resident previous RenderMeshes elapsed sum ms,5.6451
9249.655,262,18,Resident previous RenderMeshes max pass ms,2.8232
9249.6572,262,18,Resident previous RenderMeshes calls,2
9269.9102,263,18,Resident previous build elapsed sum ms,5.9
9269.9636,263,18,Resident previous sort elapsed sum ms,6.997
9269.966,263,18,Resident previous RenderMeshes elapsed sum ms,5.7865
9269.9686,263,18,Resident previous RenderMeshes max pass ms,2.8961
9269.9707,263,18,Resident previous RenderMeshes calls,2
9290.656,264,18,Resident previous build elapsed sum ms,6.3052
9290.6601,264,18,Resident previous sort elapsed sum ms,6.6072
9290.6622,264,18,Resident previous RenderMeshes elapsed sum ms,4.0369
9290.6645,264,18,Resident previous RenderMeshes max pass ms,2.0266
9290.6666,264,18,Resident previous RenderMeshes calls,2
9311.634,265,18,Resident previous build elapsed sum ms,6.0744
9311.6382,265,18,Resident previous sort elapsed sum ms,6.5645
9311.6403,265,18,Resident previous RenderMeshes elapsed sum ms,5.4866
9311.6425,265,18,Resident previous RenderMeshes max pass ms,2.7505
9311.6446,265,18,Resident previous RenderMeshes calls,2
9333.8848,266,18,Resident previous build elapsed sum ms,7.5488
9333.9405,266,18,Resident previous sort elapsed sum ms,6.6396
9333.9427,266,18,Resident previous RenderMeshes elapsed sum ms,4.4488
9333.9451,266,18,Resident previous RenderMeshes max pass ms,2.2283
9333.9473,266,18,Resident previous RenderMeshes calls,2
9355.1062,267,18,Resident previous build elapsed sum ms,7.4623
9355.1112,267,18,Resident previous sort elapsed sum ms,6.7576
9355.1139,267,18,Resident previous RenderMeshes elapsed sum ms,4.4425
9355.1163,267,18,Resident previous RenderMeshes max pass ms,2.2224
9355.1184,267,18,Resident previous RenderMeshes calls,2
9378.9556,268,18,Resident previous build elapsed sum ms,8.6302
9378.9601,268,18,Resident previous sort elapsed sum ms,7.0422
9378.9625,268,18,Resident previous RenderMeshes elapsed sum ms,6.2526
9378.9649,268,18,Resident previous RenderMeshes max pass ms,3.1301
9378.9676,268,18,Resident previous RenderMeshes calls,2
9405.1794,269,18,Resident previous build elapsed sum ms,11.1243
9405.2632,269,18,Resident previous sort elapsed sum ms,6.9871
9405.2658,269,18,Resident previous RenderMeshes elapsed sum ms,6.8388
9405.2684,269,18,Resident previous RenderMeshes max pass ms,3.4583
9405.2707,269,18,Resident previous RenderMeshes calls,2
9430.9003,270,18,Resident previous build elapsed sum ms,12.4493
9430.9045,270,18,Resident previous sort elapsed sum ms,7.0551
9430.9069,270,18,Resident previous RenderMeshes elapsed sum ms,5.9223
9430.9094,270,18,Resident previous RenderMeshes max pass ms,2.9637
9430.9115,270,18,Resident previous RenderMeshes calls,2
9454.6003,271,18,Resident previous build elapsed sum ms,8.8259
9454.6062,271,18,Resident previous sort elapsed sum ms,6.9658
9454.6086,271,18,Resident previous RenderMeshes elapsed sum ms,4.4796
9454.611,271,18,Resident previous RenderMeshes max pass ms,2.2432
9454.6134,271,18,Resident previous RenderMeshes calls,2
9482.5225,272,18,Resident previous build elapsed sum ms,10.9608
9482.5958,272,18,Resident previous sort elapsed sum ms,10.83
9482.5985,272,18,Resident previous RenderMeshes elapsed sum ms,7.4595
9482.6015,272,18,Resident previous RenderMeshes max pass ms,3.7298
9482.6038,272,18,Resident previous RenderMeshes calls,2
9507.0286,273,18,Resident previous build elapsed sum ms,8.7339
9507.0334,273,18,Resident previous sort elapsed sum ms,6.8786
9507.0357,273,18,Resident previous RenderMeshes elapsed sum ms,6.1462
9507.0379,273,18,Resident previous RenderMeshes max pass ms,3.0789
9507.0401,273,18,Resident previous RenderMeshes calls,2
9529.4786,274,18,Resident previous build elapsed sum ms,7.4784
9529.4828,274,18,Resident previous sort elapsed sum ms,7.0381
9529.4851,274,18,Resident previous RenderMeshes elapsed sum ms,4.0567
9529.4874,274,18,Resident previous RenderMeshes max pass ms,2.0337
9529.4895,274,18,Resident previous RenderMeshes calls,2
9549.0867,275,18,Resident previous build elapsed sum ms,5.6593
9549.136,275,18,Resident previous sort elapsed sum ms,6.9111
9549.1388,275,18,Resident previous RenderMeshes elapsed sum ms,4.4344
9549.1411,275,18,Resident previous RenderMeshes max pass ms,2.2234
9549.1433,275,18,Resident previous RenderMeshes calls,2
9568.5471,276,18,Resident previous build elapsed sum ms,5.7226
9568.5515,276,18,Resident previous sort elapsed sum ms,6.9377
9568.5538,276,18,Resident previous RenderMeshes elapsed sum ms,3.835
9568.5562,276,18,Resident previous RenderMeshes max pass ms,1.9686
9568.5589,276,18,Resident previous RenderMeshes calls,2
9589.529,277,18,Resident previous build elapsed sum ms,7.3895
9589.5336,277,18,Resident previous sort elapsed sum ms,6.9395
9589.5359,277,18,Resident previous RenderMeshes elapsed sum ms,5.5592
9589.5382,277,18,Resident previous RenderMeshes max pass ms,2.7859
9589.5404,277,18,Resident previous RenderMeshes calls,2
9609.0997,278,18,Resident previous build elapsed sum ms,6.0224
9609.1498,278,18,Resident previous sort elapsed sum ms,7.0935
9609.1524,278,18,Resident previous RenderMeshes elapsed sum ms,4.3659
9609.1548,278,18,Resident previous RenderMeshes max pass ms,2.2602
9609.1577,278,18,Resident previous RenderMeshes calls,2
9629.5368,279,18,Resident previous build elapsed sum ms,7.8046
9629.5407,279,18,Resident previous sort elapsed sum ms,6.943
9629.5431,279,18,Resident previous RenderMeshes elapsed sum ms,4.1446
9629.5454,279,18,Resident previous RenderMeshes max pass ms,2.0726
9629.5474,279,18,Resident previous RenderMeshes calls,2
9649.1906,280,18,Resident previous build elapsed sum ms,6.2857
9649.1947,280,18,Resident previous sort elapsed sum ms,6.7068
9649.1968,280,18,Resident previous RenderMeshes elapsed sum ms,4.1195
9649.199,280,18,Resident previous RenderMeshes max pass ms,2.0658
9649.2012,280,18,Resident previous RenderMeshes calls,2
9668.5453,281,18,Resident previous build elapsed sum ms,5.4284
9668.5964,281,18,Resident previous sort elapsed sum ms,6.8677
9668.5986,281,18,Resident previous RenderMeshes elapsed sum ms,3.9581
9668.6011,281,18,Resident previous RenderMeshes max pass ms,1.9821
9668.6032,281,18,Resident previous RenderMeshes calls,2
9691.889,282,18,Resident previous build elapsed sum ms,6.6669
9691.893,282,18,Resident previous sort elapsed sum ms,10.434
9691.8953,282,18,Resident previous RenderMeshes elapsed sum ms,6.8651
9691.8977,282,18,Resident previous RenderMeshes max pass ms,3.4326
9691.8998,282,18,Resident previous RenderMeshes calls,2
9712.8897,283,18,Resident previous build elapsed sum ms,7.1399
9712.8945,283,18,Resident previous sort elapsed sum ms,7.1921
9712.8965,283,18,Resident previous RenderMeshes elapsed sum ms,4.2993
9712.899,283,18,Resident previous RenderMeshes max pass ms,2.1575
9712.9013,283,18,Resident previous RenderMeshes calls,2
9736.282,284,18,Resident previous build elapsed sum ms,10.8558
9736.3207,284,18,Resident previous sort elapsed sum ms,6.8755
9736.3231,284,18,Resident previous RenderMeshes elapsed sum ms,5.1786
9736.3257,284,18,Resident previous RenderMeshes max pass ms,2.5902
9736.3278,284,18,Resident previous RenderMeshes calls,2
9757.3915,285,18,Resident previous build elapsed sum ms,6.2573
9757.3998,285,18,Resident previous sort elapsed sum ms,6.7976
9757.4033,285,18,Resident previous RenderMeshes elapsed sum ms,4.0041
9757.4141,285,18,Resident previous RenderMeshes max pass ms,2.0088
9757.417,285,18,Resident previous RenderMeshes calls,2
9777.6476,286,18,Resident previous build elapsed sum ms,5.5781
9777.6519,286,18,Resident previous sort elapsed sum ms,6.7565
9777.6546,286,18,Resident previous RenderMeshes elapsed sum ms,5.0334
